Charge,Dist_m,Elev_mil,D_Elev_per_100m_DR_mil,TOF_per_100m_DR_sec,TOF_sec,Az_per_1ms_mil,w_range_1ms_h_m,w_range_1ms_t_m,air_t_1_dec_m,air_t_1_inc_m,air_dens_1_dec_m,air_dens_1_inc_m
0,2050,963,38.6,1.4,24.6,0.9,3.3,-3.1,0.3,-0.3,-2.3,2
0,2100,923,49.3,1.7,23.9,0.9,3.5,-3,0.3,-0.3,-2.1,2.1
0,2150,861,75.6,2.2,22.8,0.8,3.2,-3,0.3,-0.3,-2.2,2.2
1,1650,1419,1.7,0.5,45.1,4.2,7.9,-7.4,0.2,-0.2,-3.5,3.4
1,1700,1413,1.8,0.5,45,4,7.9,-7.4,0.2,-0.2,-3.6,3.4
1,1750,1407,1.9,0.5,45,3.9,8,-7.6,0.2,-0.2,-3.7,3.5
1,1800,1401,1.9,0.5,44.9,3.8,8,-7.6,0.2,-0.2,-3.8,3.6
1,1850,1395,1.9,0.5,44.9,3.7,8.1,-7.7,0.3,-0.3,-3.9,3.7
1,1900,1389,2,0.5,44.8,3.6,8.1,-7.6,0.3,-0.3,-4.1,3.9
1,1950,1383,2.2,0.5,44.7,3.5,8.1,-7.7,0.3,-0.3,-4.2,3.9
1,2000,1377,2.3,0.5,44.7,3.5,8.2,-7.8,0.3,-0.3,-4.3,4
1,2050,1371,2.3,0.5,44.6,3.4,8.2,-7.8,0.3,-0.3,-4.4,4.1
1,2100,1365,2.4,0.5,44.6,3.3,8.4,-7.9,0.3,-0.3,-4.5,4.3
1,2150,1359,2.5,0.5,44.5,3.2,8.4,-7.9,0.3,-0.3,-4.6,4.4
1,2200,1353,2.5,0.5,44.4,3.1,8.4,-7.9,0.3,-0.3,-4.8,4.5
1,2250,1346,2.5,0.5,44.4,3.1,8.6,-8,0.3,-0.3,-4.9,4.6
1,2300,1340,2.6,0.5,44.3,3,8.6,-8,0.3,-0.3,-5,4.7
1,2350,1334,2.7,0.5,44.2,3,8.7,-8.1,0.3,-0.3,-5,4.8
1,2400,1327,3,0.5,44.2,2.9,8.7,-8.3,0.3,-0.3,-5.2,4.9
1,2450,1321,2.8,0.5,44.1,2.8,8.8,-8.2,0.3,-0.3,-5.2,5
1,2500,1315,3.1,0.5,44,2.8,8.8,-8.2,0.3,-0.3,-5.3,5.2
1,2550,1308,3.2,0.5,43.9,2.7,8.8,-8.4,0.4,-0.4,-5.6,5.3
1,2600,1301,3.2,0.5,43.8,2.7,8.9,-8.5,0.4,-0.4,-5.7,5.4
1,2650,1295,3.3,0.5,43.8,2.6,8.9,-8.5,0.4,-0.4,-5.7,5.5
1,2700,1288,3.3,0.5,43.7,2.6,9,-8.4,0.4,-0.4,-5.8,5.6
1,2750,1281,3.6,0.5,43.6,2.5,9,-8.6,0.4,-0.4,-5.9,5.7
1,2800,1274,3.7,0.5,43.5,2.5,9.1,-8.6,0.4,-0.4,-6.2,5.7
1,2850,1268,3.8,0.5,43.4,2.4,9.3,-8.7,0.4,-0.4,-6.2,6
1,2900,1261,3.8,0.5,43.3,2.4,9.3,-8.7,0.4,-0.4,-6.3,6.1
1,2950,1253,4.1,0.6,43.2,2.3,9.2,-8.8,0.4,-0.4,-6.6,6
1,3000,1246,4.2,0.6,43.1,2.3,9.2,-8.8,0.4,-0.4,-6.5,6.1
1,3050,1239,4.3,0.6,43,2.3,9.5,-8.9,0.4,-0.4,-6.7,6.4
1,3100,1232,4.3,0.6,42.9,2.2,9.5,-8.9,0.4,-0.4,-6.8,6.6
1,3150,1224,4.7,0.6,42.7,2.2,9.6,-8.9,0.4,-0.4,-6.9,6.7
1,3200,1217,4.8,0.6,42.6,2.2,9.6,-9,0.5,-0.5,-7,6.8
1,3250,1209,4.9,0.6,42.5,2.1,9.6,-9,0.5,-0.5,-7.2,6.7
1,3300,1201,5.2,0.6,42.4,2.1,9.5,-9.3,0.5,-0.5,-7.3,6.9
1,3350,1194,5.5,0.6,42.2,2.1,9.5,-9.3,0.5,-0.5,-7.4,7
1,3400,1186,5.6,0.6,42.1,2,9.8,-9.3,0.5,-0.5,-7.6,7.1
1,3450,1178,5.7,0.6,42,2,9.8,-9.1,0.5,-0.5,-7.5,7.2
1,3500,1169,5.8,0.6,41.8,2,9.8,-9.2,0.5,-0.5,-7.6,7.3
1,3550,1161,6.2,0.6,41.7,1.9,9.9,-9.2,0.5,-0.5,-7.7,7.5
1,3600,1152,6.3,0.6,41.5,1.9,9.9,-9.5,0.5,-0.5,-7.9,7.6
1,3650,1144,6.7,0.6,41.3,1.9,9.9,-9.5,0.5,-0.5,-8,7.5
1,3700,1135,6.8,0.6,41.2,1.8,10,-9.6,0.5,-0.5,-8.1,7.9
1,3750,1126,6.9,0.6,41,1.8,10,-9.3,0.6,-0.3,-8.3,8
1,3800,1116,7.7,0.7,40.8,1.8,10,-9.6,0.6,-0.6,-8.4,7.9
1,3850,1107,7.8,0.7,40.6,1.7,10,-9.7,0.6,-0.6,-8.6,8
1,3900,1097,8.3,0.7,40.4,1.7,10,-9.7,0.6,-0.6,-8.4,8.1
1,3950,1087,8.7,0.7,40.2,1.7,10,-9.7,0.6,-0.6,-8.8,8.3
1,4000,1077,9.2,0.7,40,1.7,10,-9.7,0.6,-0.6,-8.7,8.4
1,4050,1066,9.7,0.7,39.7,1.6,10,-9.7,0.6,-0.6,-8.8,8.5
1,4100,1055,9.9,0.7,39.5,1.6,10,-9.8,0.6,-0.3,-9,8.7
1,4150,1043,10.7,0.8,39.2,1.6,10,-9.8,0.6,-0.6,-9.1,8.8
1,4200,1031,11.6,0.8,39,1.5,10,-9.8,0.6,-0.6,-9.3,8.7
1,4250,1019,12.6,0.8,38.7,1.5,10,-9.8,0.7,-0.7,-9.4,8.8
1,4300,1006,13.6,0.9,38.4,1.5,10,-9.8,0.7,-0.7,-9.6,8.9
1,4350,992,14.2,0.9,38,1.5,10,-9.8,0.7,-0.7,-9.4,9.1
1,4400,977,15.7,0.9,37.7,1.4,10,-9.8,0.7,-0.7,-9.6,9.2
1,4450,962,17.6,1,37.3,1.4,10,-9.8,0.7,-0.7,-9.7,9.1
1,4500,945,19.6,1.1,36.8,1.4,10,-9.7,0.7,-0.7,-9.6,9.2
1,4550,925,22.6,1.2,36.3,1.3,10,-9.7,0.4,-0.7,-10,9.4
1,4600,904,25.8,1.3,35.8,1.3,10,-9.7,0.8,-0.8,-9.9,9.6
1,4650,880,31,1.4,35.1,1.2,9.9,-9.6,0.8,-0.4,-9.7,9.4
1,4700,847,41.3,1.8,34.1,1.2,9.7,-9.5,0.8,-0.8,-9.9,9.6
1,4750,767,94.5,3.5,31.7,1.1,8.9,-8.6,0.5,-0.9,-9.9,9.2
2,3200,1420,0.7,0.4,65.7,6,21,-21,0.4,-0.3,-13,12
2,3300,1414,0.8,0.4,65.7,5.8,21,-21,0.4,-0.3,-13,12
2,3400,1408,0.8,0.4,65.6,5.7,21,-21,0.3,-0.4,-14,12
2,3500,1402,0.8,0.4,65.5,5.5,21,-21,0.4,-0.3,-14,13
2,3600,1396,0.9,0.4,65.4,5.4,22,-21,0.4,-0.5,-14,13
2,3700,1389,0.9,0.4,65.4,5.2,22,-21,0.5,-0.3,-15,14
2,3800,1383,0.9,0.4,65.3,5.1,22,-21,0.5,-0.3,-15,14
2,3900,1377,1,0.4,65.2,5,22,-21,0.3,-0.5,-15,14
2,4000,1371,1,0.4,65.1,4.8,22,-21,0.4,-0.5,-16,15
2,4100,1364,1,0.4,65,4.7,22,-21,0.5,-0.4,-16,15
2,4200,1358,1.1,0.4,64.9,4.6,22,-22,0.5,-0.4,-17,15
2,4300,1352,1.1,0.4,64.8,4.5,22,-22,0.4,-0.5,-17,16
2,4400,1345,1.1,0.4,64.7,4.4,22,-22,0.4,-0.6,-18,16
2,4500,1339,1.1,0.4,64.6,4.3,22,-22,0.6,-0.4,-18,16
2,4600,1332,1.2,0.4,64.5,4.2,23,-22,0.4,-0.6,-18,17
2,4700,1325,1.2,0.4,64.4,4.1,23,-22,0.6,-0.4,-19,17
2,4800,1319,1.2,0.4,64.3,4,23,-22,0.6,-0.4,-19,18
2,4900,1312,1.3,0.4,64.2,3.9,23,-22,0.6,-0.4,-20,18
2,5000,1305,1.4,0.4,64,3.9,23,-23,0.5,-0.6,-20,18
2,5100,1298,1.3,0.4,63.9,3.8,23,-23,0.6,-0.5,-20,19
2,5200,1291,1.5,0.4,63.8,3.7,23,-23,0.7,-0.5,-21,19
2,5300,1284,1.5,0.4,63.6,3.6,23,-23,0.7,-0.5,-21,19
2,5400,1277,1.5,0.4,63.5,3.6,24,-23,0.7,-0.5,-21,20
2,5500,1270,1.6,0.4,63.4,3.5,24,-23,0.5,-0.5,-22,20
2,5600,1263,1.8,0.4,63.2,3.4,24,-23,0.5,-0.7,-22,20
2,5700,1256,1.8,0.4,63.1,3.4,24,-23,0.5,-0.5,-23,21
2,5800,1248,1.7,0.4,62.9,3.3,24,-23,0.7,-0.5,-23,21
2,5900,1241,1.9,0.4,62.7,3.3,24,-23,0.5,-0.5,-24,22
2,6000,1233,1.9,0.4,62.6,3.2,24,-23,0.8,-0.6,-24,22
2,6100,1225,2.1,0.4,62.4,3.1,24,-24,0.6,-0.8,-25,22
2,6200,1218,2,0.4,62.2,3.1,24,-24,0.8,-0.6,-25,23
2,6300,1210,2,0.4,62,3,24,-24,0.8,-0.6,-25,23
2,6400,1202,2.2,0.4,61.8,3,24,-24,0.6,-0.8,-26,23
2,6500,1194,2.3,0.4,61.7,2.9,25,-24,0.9,-0.6,-26,24
2,6600,1185,2.5,0.4,61.4,2.9,25,-24,0.6,-0.9,-27,24
2,6700,1177,2.4,0.4,61.2,2.8,25,-24,0.9,-0.6,-27,25
2,6800,1168,2.4,0.4,61,2.8,25,-24,0.9,-0.6,-27,25
2,6900,1160,2.6,0.4,60.8,2.7,25,-24,0.6,-0.6,-28,25
2,7000,1151,2.8,0.5,60.6,2.7,25,-24,0.7,-0.7,-28,26
2,7100,1142,2.9,0.5,60.3,2.6,25,-25,0.7,-0.9,-29,26
2,7200,1132,3,0.5,60.1,2.6,25,-24,0.7,-0.7,-29,26
2,7300,1123,3.2,0.5,59.8,2.5,25,-25,0.7,-1,-29,27
2,7400,1113,3.3,0.5,59.5,2.5,25,-24,0.7,-0.7,-30,27
2,7500,1103,3.4,0.5,59.2,2.5,25,-24,0.7,-0.7,-30,28
2,7600,1093,3.6,0.5,58.9,2.4,25,-25,0.7,-0.7,-30,28
2,7700,1083,3.9,0.5,58.6,2.4,25,-25,0.7,-1.1,-31,28
2,7800,1072,3.9,0.5,58.3,2.3,25,-25,0.8,-0.8,-31,29
2,7900,1061,4,0.5,58,2.3,25,-25,1.1,-0.8,-32,29
2,8000,1050,4.6,0.5,57.6,2.2,25,-25,0.8,-0.8,-32,29
2,8100,1038,4.6,0.5,57.2,2.2,25,-25,0.8,-0.8,-32,30
2,8200,1026,4.9,0.6,56.8,2.2,25,-25,0.8,-0.8,-33,30
2,8300,1014,5.1,0.6,56.4,2.1,25,-25,1.2,-0.8,-33,30
2,8400,1000,5.9,0.6,56,2.1,25,-25,0.8,-0.8,-33,30
2,8500,986,6,0.6,55.5,2,25,-25,0.9,-0.9,-33,31
2,8600,972,6.7,0.7,55,2,25,-25,0.9,-0.9,-34,31
2,8700,956,7.6,0.7,54.4,1.9,25,-25,0.9,-0.9,-34,31
2,8800,939,8.3,0.7,53.8,1.9,25,-25,0.9,-0.9,-34,32
2,8900,921,9,0.8,53.1,1.8,25,-24,0.9,-0.9,-35,32
2,9000,901,10.4,0.8,52.4,1.8,25,-24,1,-1,-35,32
2,9100,879,12.2,0.9,51.5,1.7,24,-24,1,-1,-35,32
2,9200,852,16,1.1,50.4,1.7,24,-24,1,-1,-35,32
2,9300,818,21.1,1.3,49,1.6,24,-23,1.1,-1.1,-35,33
2,9400,753,49.3,2.6,46.1,1.5,22,-22,1.1,-1.1,-35,32
