Charge,Dist_m,Elev_mil,D_Elev_per_100m_DR_mil,TOF_per_100m_DR_sec,TOF_sec,Az_per_1ms_mil,w_range_1ms_h_m,w_range_1ms_t_m,air_t_1_dec_m,air_t_1_inc_m,air_dens_1_dec_m,air_dens_1_inc_m
1,900,1321,8.3,0.8,26.2,2.8,3.3,-3,0.1,-0.2,-1.2,1.1
1,950,1303,9.1,0.9,26.1,2.7,3.4,-3.1,0.1,-0.2,-1.3,1.2
1,1000,1285,9.6,0.9,26,2.6,3.5,-3.1,0.1,-0.1,-1.4,1.4
1,1050,1266,10.5,0.9,25.8,2.4,3.6,-3.1,0.1,-0.1,-1.4,1.4
1,1100,1247,11.4,0.9,25.6,2.3,3.6,-3.2,0.1,-0.1,-1.4,1.5
1,1150,1228,12.8,0.9,25.5,2.2,3.7,-3.2,0.1,-0.1,-1.5,1.6
1,1200,1207,13.8,0.9,25.3,2.1,3.7,-3.4,0.2,-0.2,-1.6,1.5
1,1250,1186,15,1,25,2,3.8,-3.5,0.2,-0.2,-1.7,1.6
1,1300,1164,16.6,1,24.8,1.9,4,-3.3,0.3,-0.2,-1.7,1.9
1,1350,1140,18.4,1,24.5,1.9,3.9,-3.5,0.2,-0.2,-1.8,1.8
1,1400,1115,21.2,1.1,24.2,1.8,3.9,-3.6,0.2,-0.2,-1.9,1.9
1,1450,1088,23.9,1.1,23.9,1.7,3.9,-3.6,0.2,-0.2,-2,2
1,1500,1059,27.3,1.2,23.5,1.6,3.9,-3.6,0.2,-0.2,-2.1,2.1
1,1550,1028,31.6,1.3,23.1,1.5,4.1,-3.7,0.2,-0.2,-2,2.1
1,1600,991,38.9,1.4,22.6,1.5,3.9,-3.7,0.2,-0.2,-2.3,2
1,1650,946,49.9,1.7,21.9,1.4,3.9,-3.6,0.2,-0.2,-2.4,2.1
1,1700,887,70,2,21,1.3,3.9,-3.6,0.3,-0.3,-2.3,2.3
2,550,1510,1.2,0.6,37.2,11,6.4,-6,0,-0.1,-1.3,1.2
2,600,1502,1.3,0.6,37.2,10.1,6.4,-6.1,0.1,-0.1,-1.4,1.3
2,650,1494,1.4,0.6,37.1,9.4,6.5,-6.1,0.1,-0.1,-1.5,1.4
2,700,1485,1.5,0.6,37.1,8.7,6.5,-6.1,0.1,-0.1,-1.6,1.5
2,750,1477,1.6,0.6,37.1,8.1,6.6,-6.2,0.1,-0.1,-1.7,1.7
2,800,1468,1.8,0.6,37,7.6,6.6,-6.3,0.1,-0.1,-1.9,1.7
2,850,1460,1.9,0.6,37,7.2,6.8,-6.3,0.1,-0.1,-1.9,1.9
2,900,1451,2,0.6,36.9,6.8,6.8,-6.4,0.1,-0.1,-2.1,1.9
2,950,1443,2.3,0.6,36.9,6.5,6.8,-6.4,0.1,-0.2,-2.3,2
2,1000,1434,2.4,0.6,36.8,6.1,6.9,-6.5,0.1,-0.2,-2.4,2.2
2,1050,1425,2.5,0.6,36.8,5.9,7,-6.6,0.1,-0.2,-2.4,2.3
2,1100,1417,2.6,0.6,36.7,5.6,7.1,-6.6,0.2,-0.1,-2.6,2.5
2,1150,1408,2.7,0.6,36.7,5.4,7.1,-6.7,0.1,-0.2,-2.7,2.5
2,1200,1399,2.8,0.6,36.6,5.1,7.3,-6.7,0.2,-0.1,-2.8,2.7
2,1250,1390,3,0.6,36.6,4.9,7.3,-6.7,0.2,-0.1,-2.9,2.8
2,1300,1381,3.1,0.6,36.5,4.8,7.4,-6.8,0.2,-0.1,-3,2.9
2,1350,1371,3.4,0.6,36.4,4.6,7.5,-6.9,0.1,-0.2,-3.2,3
2,1400,1362,3.4,0.6,36.3,4.4,7.5,-7,0.2,-0.1,-3.3,3.2
2,1450,1353,3.7,0.6,36.3,4.3,7.6,-7,0.2,-0.1,-3.4,3.2
2,1500,1343,3.8,0.6,36.2,4.1,7.6,-7.1,0.2,-0.1,-3.6,3.3
2,1550,1334,4.1,0.6,36.1,4,7.7,-7.3,0.1,-0.3,-3.7,3.4
2,1600,1324,4.3,0.6,36,3.9,7.8,-7.3,0.3,-0.3,-3.8,3.6
2,1650,1314,4.4,0.6,35.9,3.8,7.8,-7.4,0.1,-0.3,-4,3.7
2,1700,1304,4.8,0.7,35.8,3.7,7.9,-7.4,0.2,-0.3,-4.1,3.8
2,1750,1294,5,0.7,35.7,3.6,8.1,-7.5,0.3,-0.2,-4.1,3.9
2,1800,1284,5.1,0.7,35.6,3.5,8,-7.5,0.2,-0.3,-4.4,4.1
2,1850,1274,5.6,0.7,35.5,3.4,8.1,-7.6,0.2,-0.3,-4.5,4.2
2,1900,1263,5.7,0.7,35.3,3.3,8.3,-7.7,0.3,-0.3,-4.5,4.3
2,1950,1252,6.2,0.7,35.2,3.2,8.3,-7.9,0.2,-0.3,-4.8,4.3
2,2000,1241,6.3,0.7,35.1,3.1,8.4,-7.9,0.2,-0.3,-4.7,4.4
2,2050,1230,6.5,0.7,34.9,3,8.4,-7.8,0.3,-0.3,-4.9,4.7
2,2100,1219,7,0.7,34.8,2.9,8.5,-8,0.2,-0.4,-5,4.7
2,2150,1207,7.2,0.7,34.6,2.9,8.5,-8.1,0.4,-0.4,-5.2,4.8
2,2200,1196,7.7,0.7,34.5,2.8,8.6,-8.1,0.2,-0.4,-5.3,4.9
2,2250,1183,8.2,0.7,34.3,2.7,8.6,-8.2,0.2,-0.4,-5.5,5.1
2,2300,1171,8.8,0.8,34.1,2.7,8.7,-8.2,0.2,-0.4,-5.6,5.2
2,2350,1158,9,0.8,33.9,2.6,8.7,-8.3,0.2,-0.4,-5.7,5.3
2,2400,1145,9.6,0.8,33.7,2.5,8.8,-8.3,0.2,-0.4,-5.7,5.5
2,2450,1131,10.6,0.8,33.5,2.5,8.8,-8.4,0.2,-0.4,-6,5.6
2,2500,1118,10.8,0.8,33.3,2.4,9,-8.4,0.4,-0.2,-6,5.8
2,2550,1103,11.5,0.8,33.1,2.3,9.1,-8.4,0.5,-0.2,-6.1,5.9
2,2600,1088,12.6,0.9,32.8,2.3,8.9,-8.5,0.2,-0.5,-6.3,5.8
2,2650,1072,13.3,0.9,32.5,2.2,9.1,-8.5,0.5,-0.3,-6.4,6
2,2700,1056,14.9,0.9,32.2,2.2,9.1,-8.5,0.3,-0.3,-6.6,6.1
2,2750,1038,16.2,1,31.9,2.1,9.1,-8.5,0.5,-0.3,-6.5,6.3
2,2800,1020,17.5,1,31.6,2.1,9.1,-8.5,0.3,-0.3,-6.7,6.4
2,2850,999,20.3,1.1,31.2,2,8.9,-8.8,0.3,-0.5,-6.9,6.3
2,2900,978,22.3,1.1,30.8,1.9,9.1,-8.5,0.5,-0.3,-6.8,6.5
2,2950,953,26.4,1.2,30.2,1.9,8.8,-8.8,0.3,-0.6,-6.9,6.7
2,3000,926,30.9,1.4,29.7,1.8,8.8,-8.4,0.3,-0.3,-7.1,6.6
2,3050,893,39,1.6,28.9,1.7,8.7,-8.3,0.3,-0.3,-7.3,6.8
2,3100,849,53.6,2,27.9,1.6,8.5,-8.2,0.3,-0.3,-7.3,7
