Charge,Dist_m,Elev_mil,D_Elev_per_100m_DR_mil,TOF_per_100m_DR_sec,TOF_sec,Az_per_1ms_mil,w_range_1ms_h_m,w_range_1ms_t_m,air_t_1_dec_m,air_t_1_inc_m,air_dens_1_dec_m,air_dens_1_inc_m
0,2050,963,38.6,1.4,24.6,0.9,3.3,-3.1,0.3,-0.3,-2.3,2.2
0,2100,923,49.3,1.7,23.9,0.9,3.5,-3.2,0.3,-0.3,-2.2,2.2
0,2150,861,75.6,2.2,22.8,0.8,3.2,-3,0.3,-0.3,-2.2,2.2
1,1650,1419,1.7,0.5,45.1,4.2,7.9,-7.4,0.2,-0.2,-3.5,3.4
1,1700,1413,1.8,0.5,45,4,7.9,-7.4,0.2,-0.2,-3.6,3.4
1,1750,1407,1.8,0.5,45,3.9,8,-7.5,0.2,-0.2,-3.7,3.5
1,1800,1401,1.9,0.5,44.9,3.8,8,-7.6,0.2,-0.2,-3.8,3.6
1,1850,1395,1.9,0.5,44.9,3.7,8.1,-7.7,0.3,-0.3,-3.9,3.7
1,1900,1389,2,0.5,44.8,3.5,8.1,-7.6,0.3,-0.3,-4.1,3.9
1,1950,1383,2.2,0.5,44.7,3.5,8.1,-7.7,0.3,-0.3,-4.2,3.9
1,2000,1377,2.3,0.5,44.7,3.5,8.2,-7.8,0.3,-0.3,-4.3,4
1,2050,1371,2.3,0.5,44.6,3.4,8.2,-7.8,0.3,-0.3,-4.4,4.1
1,2100,1365,2.4,0.5,44.6,3.3,8.4,-7.9,0.3,-0.3,-4.5,4.3
1,2150,1359,2.5,0.5,44.5,3.2,8.3,-7.9,0.3,-0.3,-4.6,4.3
1,2200,1353,2.5,0.5,44.4,3.1,8.4,-7.9,0.3,-0.3,-4.8,4.5
1,2250,1346,2.5,0.5,44.4,3.1,8.6,-8,0.3,-0.3,-4.9,4.6
1,2300,1340,2.6,0.5,44.3,3,8.6,-8,0.3,-0.3,-5,4.7
1,2350,1334,2.7,0.5,44.2,3,8.7,-8.1,0.3,-0.3,-5,4.8
1,2400,1328,3,0.5,44.2,2.9,8.7,-8.1,0.3,-0.3,-5.1,4.9
1,2450,1321,2.8,0.5,44.1,2.8,8.8,-8.2,0.3,-0.3,-5.2,5
1,2500,1315,3.1,0.5,44,2.8,8.8,-8.2,0.3,-0.3,-5.3,5.2
1,2550,1308,3,0.5,43.9,2.7,8.8,-8.2,0.3,-0.3,-5.5,5.2
1,2600,1301,3.2,0.5,43.8,2.7,8.9,-8.5,0.4,-0.4,-5.7,5.4
1,2650,1295,3.3,0.5,43.8,2.6,8.9,-8.5,0.4,-0.4,-5.7,5.5
1,2700,1288,3.3,0.5,43.7,2.6,9,-8.6,0.4,-0.4,-5.9,5.7
1,2750,1281,3.6,0.5,43.6,2.5,9,-8.6,0.4,-0.4,-5.9,5.7
1,2800,1274,3.7,0.5,43.5,2.5,9.1,-8.6,0.4,-0.4,-6.2,5.7
1,2850,1268,3.8,0.5,43.4,2.4,9.3,-8.7,0.4,-0.4,-6.3,6.1
1,2900,1261,3.8,0.5,43.3,2.4,9.3,-8.7,0.4,-0.4,-6.3,6.1
1,2950,1253,4.1,0.6,43.2,2.3,9.2,-8.8,0.4,-0.4,-6.6,6.1
1,3000,1246,4.2,0.6,43.1,2.3,9.2,-8.8,0.4,-0.4,-6.5,6.1
1,3050,1239,4.3,0.6,43,2.3,9.5,-8.9,0.4,-0.4,-6.7,6.3
1,3100,1232,4.3,0.6,42.9,2.2,9.5,-8.9,0.4,-0.4,-6.8,6.3
1,3150,1224,4.7,0.6,42.7,2.2,9.6,-8.9,0.4,-0.4,-6.9,6.7
1,3200,1217,4.8,0.6,42.6,2.2,9.6,-9,0.5,-0.5,-7,6.8
1,3250,1209,4.9,0.6,42.5,2.1,9.5,-9,0.5,-0.5,-7.2,6.7
1,3300,1201,5.2,0.6,42.4,2.1,9.5,-9.3,0.5,-0.5,-7.3,6.9
1,3350,1194,5.5,0.6,42.2,2.1,9.5,-9.3,0.5,-0.5,-7.4,7
1,3400,1186,5.6,0.6,42.1,2,9.8,-9.3,0.5,-0.5,-7.6,7.1
1,3450,1178,5.7,0.6,42,2,9.8,-9.1,0.5,-0.5,-7.5,7.2
1,3500,1169,5.8,0.6,41.8,2,9.8,-9.2,0.5,-0.5,-7.6,7.3
1,3550,1161,6.2,0.6,41.7,1.9,9.9,-9.2,0.5,-0.5,-7.7,7.5
1,3600,1152,6.3,0.6,41.5,1.9,9.9,-9.5,0.5,-0.5,-7.9,7.5
1,3650,1144,6.7,0.6,41.3,1.9,9.9,-9.5,0.5,-0.5,-8,7.5
1,3700,1135,6.8,0.6,41.2,1.8,10,-9.6,0.5,-0.5,-8.1,7.9
1,3750,1126,6.9,0.6,41,1.8,9.9,-9.3,0.6,-0.6,-7.9,8
1,3800,1116,7.7,0.7,40.8,1.8,10,-9.6,0.6,-0.6,-8.4,7.9
1,3850,1107,7.8,0.7,40.6,1.7,10,-9.7,0.6,-0.6,-8.5,8
1,3900,1097,8.3,0.7,40.4,1.7,10,-9.7,0.6,-0.6,-8.6,8.1
1,3950,1087,8.7,0.7,40.2,1.7,10,-9.7,0.6,-0.6,-8.8,8.3
1,4000,1077,9.2,0.7,40,1.7,10,-9.7,0.6,-0.6,-8.7,8.3
1,4050,1066,9.7,0.7,39.7,1.6,10,-9.7,0.6,-0.6,-8.8,8.5
1,4100,1055,9.9,0.7,39.5,1.6,10,-9.8,0.6,-0.6,-9,8.7
1,4150,1043,10.7,0.8,39.2,1.6,10,-9.8,0.6,-0.6,-9.1,8.8
1,4200,1031,11.6,0.8,39,1.5,10,-9.8,0.6,-0.7,-9.3,8.8
1,4250,1019,11.6,0.8,38.7,1.5,10,-9.8,0.7,-0.7,-9.4,8.8
1,4300,1006,13.6,0.9,38.4,1.5,10,-9.8,0.7,-0.7,-9.6,9
1,4350,992,14.2,0.9,38,1.5,10,-9.8,0.7,-0.7,-9.4,9.1
1,4400,977,15,0.9,37.7,1.4,10,-9.8,0.7,-0.7,-9.6,9.2
1,4450,962,17.6,1,37.3,1.4,10,-9.8,0.7,-0.7,-9.7,9.2
1,4500,945,19.6,1.1,36.8,1.4,10,-9.7,0.7,-0.7,-9.6,9.2
1,4550,925,22.1,1.2,36.3,1.3,10,-9.7,0.8,-0.8,-9.7,9.3
1,4600,904,25.8,1.3,35.8,1.3,10,-9.7,0.8,-0.8,-9.9,9.6
1,4650,880,31,1.4,35.1,1.2,9.9,-9.6,0.8,-0.8,-9.7,9.6
1,4700,847,42.3,1.8,33.9,1,9.7,-9.6,0.8,-0.9,-9.9,9.6
1,4750,767,94.5,3.5,31.7,1.1,8.9,-8.6,0.5,-0.9,-9.9,9.6
2,3200,1420,0.7,0.4,65.7,6,21,-21,0.4,-0.3,-13,12
2,3300,1414,0.8,0.4,65.7,5.8,21,-21,0.4,-0.3,-13,12
2,3400,1408,0.8,0.4,65.6,5.7,21,-21,0.3,-0.4,-14,12
2,3500,1402,0.8,0.4,65.5,5.5,21,-21,0.4,-0.3,-14,13
2,3600,1396,0.9,0.4,65.4,5.4,22,-21,0.3,-0.5,-14,13
2,3700,1389,0.9,0.4,65.4,5.2,22,-21,0.5,-0.3,-15,14
2,3800,1383,0.9,0.4,65.3,5.1,22,-21,0.5,-0.3,-15,14
2,3900,1377,1,0.4,65.2,5,22,-21,0.3,-0.5,-15,14
2,4000,1371,1,0.4,65.1,4.8,22,-21,0.4,-0.5,-15,15
2,4100,1364,1,0.4,65,4.7,22,-22,0.5,-0.4,-16,15
2,4200,1358,1.1,0.4,64.9,4.6,22,-22,0.5,-0.4,-17,16
2,4300,1352,1.1,0.4,64.8,4.5,22,-22,0.4,-0.5,-17,16
2,4400,1345,1.1,0.4,64.7,4.4,22,-22,0.4,-0.6,-18,16
2,4500,1339,1.1,0.4,64.6,4.3,22,-22,0.6,-0.4,-18,16
2,4600,1332,1.2,0.4,64.5,4.2,23,-22,0.4,-0.6,-18,17
2,4700,1326,1.2,0.4,64.4,4.1,23,-22,0.6,-0.4,-19,17
2,4800,1319,1.3,0.4,64.3,4,23,-22,0.6,-0.4,-19,17
2,4900,1312,1.3,0.4,64.2,3.9,23,-22,0.6,-0.4,-20,18
2,5000,1305,1.3,0.4,64,3.8,23,-23,0.5,-0.5,-20,19
2,5100,1298,1.3,0.4,63.9,3.8,23,-23,0.6,-0.5,-20,19
2,5200,1291,1.5,0.4,63.8,3.7,23,-23,0.7,-0.5,-21,19
2,5300,1284,1.5,0.4,63.6,3.6,23,-23,0.7,-0.5,-21,19
2,5400,1277,1.5,0.4,63.5,3.6,24,-23,0.7,-0.5,-21,20
2,5500,1270,1.6,0.4,63.4,3.5,24,-23,0.5,-0.5,-22,20
2,5600,1263,1.8,0.4,63.2,3.4,24,-23,0.5,-0.7,-22,20
2,5700,1256,1.8,0.4,63.1,3.4,24,-23,0.5,-0.5,-23,21
2,5800,1248,1.7,0.4,62.9,3.3,24,-23,0.7,-0.5,-23,21
2,5900,1241,1.9,0.4,62.7,3.3,24,-23,0.5,-0.5,-24,22
2,6000,1233,1.9,0.4,62.6,3.2,24,-23,0.6,-0.6,-24,22
2,6100,1225,2.1,0.4,62.4,3.1,24,-24,0.6,-0.8,-25,22
2,6200,1218,2,0.4,62.2,3.1,24,-24,0.8,-0.6,-25,23
2,6300,1210,2,0.4,62,3,24,-24,0.8,-0.6,-25,23
2,6400,1202,2.2,0.4,61.8,3,24,-24,0.6,-0.8,-26,23
2,6500,1194,2.3,0.4,61.7,2.9,25,-24,0.9,-0.6,-26,24
2,6600,1185,2.5,0.4,61.4,2.9,25,-24,0.6,-0.9,-27,24
2,6700,1177,2.4,0.4,61.2,2.8,25,-24,0.9,-0.6,-27,25
2,6800,1168,2.4,0.4,61,2.8,25,-24,0.9,-0.6,-27,25
2,6900,1160,2.6,0.4,60.8,2.7,25,-24,0.6,-0.6,-28,26
2,7000,1151,2.8,0.5,60.6,2.7,25,-24,0.7,-0.7,-28,26
2,7100,1142,2.9,0.5,60.3,2.6,25,-25,0.7,-0.9,-29,26
2,7200,1132,3,0.5,60.1,2.6,25,-25,0.7,-0.7,-29,26
2,7300,1123,3.2,0.5,59.8,2.5,25,-25,0.7,-0.7,-29,27
2,7400,1113,3.3,0.5,59.5,2.5,25,-25,0.7,-0.7,-30,27
2,7500,1103,3.4,0.5,59.2,2.5,25,-24,0.7,-0.7,-30,28
2,7600,1093,3.6,0.5,58.9,2.4,25,-25,0.7,-0.7,-30,28
2,7700,1083,3.9,0.5,58.6,2.4,25,-25,0.7,-1.1,-31,28
2,7800,1072,3.9,0.5,58.3,2.3,25,-25,1.1,-0.8,-31,29
2,7900,1061,4,0.5,58,2.3,25,-25,1.1,-0.8,-32,29
2,8000,1050,4.6,0.5,57.6,2.2,25,-25,0.8,-0.8,-32,29
2,8100,1038,4.6,0.5,57.2,2.2,25,-25,0.8,-0.8,-32,29
2,8200,1026,4.9,0.6,56.8,2.2,25,-25,0.8,-0.8,-33,30
2,8300,1014,5.1,0.6,56.4,2.1,25,-25,0.8,-0.8,-33,30
2,8400,1000,5.9,0.6,56,2.1,25,-25,0.9,-0.8,-33,30
2,8500,986,6,0.6,55.5,2,25,-25,0.9,-0.9,-33,31
2,8600,972,6.7,0.6,55,2,25,-25,0.9,-0.9,-34,31
2,8700,956,7.6,0.7,54.4,1.9,25,-25,0.9,-0.9,-34,32
2,8800,939,8.3,0.7,53.8,1.9,25,-25,0.9,-0.9,-34,32
2,8900,921,9,0.8,53.1,1.8,25,-24,0.9,-0.9,-35,33
2,9000,901,10.4,0.8,52.4,1.8,25,-24,1,-1,-35,33
2,9100,879,12.2,0.9,51.5,1.7,24,-24,1,-1.1,-35,32
2,9200,852,16,1.1,50.4,1.7,24,-24,1,-1,-35,32
2,9300,818,21.3,1.3,49,1.6,24,-23,1.1,-1,-35,33
2,9400,753,49.3,2.6,46.1,1.5,22,-22,1.1,-1.1,-35,33
3,5400,1422,0.3,0.3,91.9,8.3,47,-47,0.4,-0.4,-33,29
3,5500,1418,0.3,0.3,91.8,8.1,47,-47,0.4,-0.4,-34,30
3,5600,1414,0.3,0.3,91.8,8,47,-47,0.3,-0.4,-34,30
3,5700,1411,0.3,0.3,91.7,7.9,47,-47,0.4,-0.4,-35,31
3,5800,1407,0.4,0.3,91.6,7.7,47,-47,0.3,-0.5,-36,31
3,5900,1404,0.4,0.3,91.6,7.6,47,-47,0.5,-0.5,-37,32
3,6000,1400,0.3,0.3,91.5,7.5,47,-47,0.5,-0.5,-37,32
3,6100,1397,0.4,0.3,91.5,7.3,47,-47,0.4,-0.5,-38,33
3,6200,1393,0.4,0.3,91.4,7.2,48,-47,0.5,-0.4,-38,33
3,6300,1389,0.4,0.3,91.3,7.1,48,-47,0.5,-0.4,-39,34
3,6400,1386,0.4,0.3,91.3,7,48,-47,0.5,-0.4,-39,35
3,6500,1382,0.4,0.3,91.2,6.9,48,-47,0.5,-0.4,-40,35
3,6600,1378,0.4,0.3,91.1,6.8,48,-47,0.5,-0.4,-40,36
3,6700,1375,0.4,0.3,91.1,6.7,48,-48,0.5,-0.5,-41,36
3,6800,1371,0.4,0.3,91,6.6,48,-48,0.5,-0.5,-42,37
3,6900,1367,0.5,0.3,90.9,6.5,48,-48,0.5,-0.5,-43,37
3,7000,1363,0.4,0.3,90.8,6.4,48,-48,0.6,-0.6,-43,38
3,7100,1360,0.5,0.3,90.8,6.3,48,-48,0.6,-0.4,-44,38
3,7200,1356,0.4,0.3,90.7,6.2,48,-48,0.6,-0.4,-45,40
3,7300,1352,0.5,0.3,90.5,6.1,48,-48,0.6,-0.6,-45,40
3,7400,1348,0.5,0.3,90.5,6,48,-48,0.6,-0.6,-46,40
3,7500,1344,0.5,0.3,90.4,5.9,49,-48,0.6,-0.6,-46,41
3,7600,1341,0.5,0.3,90.4,5.9,49,-48,0.6,-0.6,-47,41
3,7700,1337,0.5,0.3,90.3,5.8,49,-48,0.6,-0.5,-47,42
3,7800,1333,0.5,0.3,90.2,5.7,49,-48,0.6,-0.5,-48,42
3,7900,1329,0.5,0.3,90.1,5.6,49,-48,0.6,-0.6,-49,43
3,8000,1325,0.5,0.3,90,5.6,49,-48,0.6,-0.6,-49,43
3,8100,1321,0.6,0.3,89.9,5.5,49,-49,0.6,-0.6,-50,44
3,8200,1317,0.5,0.3,89.8,5.4,49,-49,0.7,-0.5,-51,45
3,8300,1313,0.6,0.3,89.7,5.4,49,-49,0.7,-0.5,-51,45
3,8400,1309,0.5,0.3,89.6,5.3,49,-49,0.7,-0.7,-52,46
3,8500,1305,0.6,0.3,89.6,5.2,49,-49,0.7,-0.7,-52,46
3,8600,1301,0.6,0.3,89.4,5.2,49,-49,0.7,-0.7,-53,47
3,8700,1297,0.6,0.3,89.3,5.1,49,-49,0.7,-0.7,-54,47
3,8800,1293,0.6,0.3,89.2,5,49,-49,0.5,-0.7,-54,48
3,8900,1289,0.6,0.3,89.1,5,49,-49,0.7,-0.7,-55,48
3,9000,1285,0.7,0.3,89,4.9,50,-49,0.7,-0.7,-56,49
3,9100,1280,0.6,0.3,88.9,4.9,50,-49,0.7,-0.7,-56,50
3,9200,1276,0.7,0.3,88.8,4.8,50,-49,0.7,-0.7,-57,50
3,9300,1272,0.7,0.3,88.7,4.7,50,-50,0.7,-0.7,-58,51
3,9400,1268,0.7,0.3,88.5,4.7,50,-50,0.8,-0.8,-58,51
3,9500,1263,0.7,0.3,88.4,4.6,50,-50,0.8,-0.8,-59,51
3,9600,1259,0.8,0.3,88.2,4.5,50,-50,0.6,-0.8,-60,52
3,9700,1255,0.8,0.3,88.2,4.5,50,-50,0.6,-0.8,-60,53
3,9800,1250,0.7,0.3,88.1,4.5,50,-50,0.8,-0.6,-60,53
3,9900,1246,0.8,0.3,87.9,4.4,50,-50,0.8,-0.8,-61,54
3,10000,1242,0.8,0.3,87.8,4.4,50,-50,0.6,-0.8,-62,54
3,10100,1237,0.8,0.3,87.7,4.3,50,-50,0.6,-0.8,-62,55
3,10200,1233,0.9,0.3,87.5,4.3,50,-50,0.8,-0.8,-63,56
3,10300,1228,0.9,0.3,87.4,4.2,50,-50,0.8,-0.8,-63,56
3,10400,1224,0.8,0.3,87.3,4.2,50,-50,0.8,-0.8,-64,56
3,10500,1219,0.9,0.3,87.1,4.1,50,-50,0.9,-0.9,-65,57
3,10600,1214,0.9,0.3,87,4.1,50,-50,0.7,-0.9,-65,57
3,10700,1210,0.9,0.3,86.8,4.1,50,-50,0.7,-0.9,-66,58
3,10800,1205,0.9,0.3,86.7,4,51,-50,0.7,-0.9,-67,58
3,10900,1200,0.9,0.3,86.5,4,51,-50,0.7,-0.9,-67,59
3,11000,1196,1,0.3,86.4,3.9,51,-50,0.9,-0.7,-67,60
3,11100,1191,0.9,0.3,86.2,3.9,51,-50,0.7,-0.9,-68,60
3,11200,1186,1,0.3,86,3.8,51,-50,0.7,-0.9,-69,61
3,11300,1181,1.1,0.3,85.9,3.8,51,-50,0.7,-0.9,-69,61
3,11400,1176,1.1,0.3,85.7,3.8,51,-50,0.7,-0.9,-70,61
3,11500,1171,1.1,0.3,85.5,3.7,51,-51,1,-0.7,-71,63
3,11600,1166,1,0.3,85.3,3.7,51,-51,0.7,-1,-71,63
3,11700,1161,1.1,0.3,85.2,3.7,51,-51,1,-0.7,-72,63
3,11800,1156,1.1,0.3,85,3.6,51,-51,1,-0.7,-72,64
3,11900,1151,1.1,0.3,84.8,3.6,51,-51,1,-0.7,-73,64
3,12000,1146,1.1,0.3,84.6,3.5,51,-51,0.8,-1,-73,65
3,12100,1140,1.2,0.3,84.4,3.5,51,-51,0.8,-1,-74,65
3,12200,1135,1.2,0.3,84.2,3.5,51,-51,1,-0.8,-75,66
3,12300,1130,1.2,0.3,84,3.4,51,-51,1,-0.8,-75,66
3,12400,1124,1.3,0.4,83.8,3.4,51,-51,0.8,-1,-76,67
3,12500,1119,1.3,0.4,83.6,3.4,51,-51,1.1,-0.8,-76,67
3,12600,1113,1.4,0.4,83.4,3.3,51,-51,1.1,-0.8,-77,68
3,12700,1107,1.4,0.4,83.2,3.3,51,-51,1.1,-0.8,-78,68
3,12800,1102,1.5,0.4,82.9,3.3,51,-51,0.8,-1.1,-78,69
3,12900,1096,1.4,0.4,82.7,3.2,51,-51,1.1,-0.8,-79,69
3,13000,1090,1.5,0.4,82.5,3.2,51,-51,1.1,-0.8,-79,69
3,13100,1084,1.6,0.4,82.2,3.2,51,-51,0.8,-1.1,-80,70
3,13200,1078,1.6,0.4,82,3.1,51,-51,1,-0.9,-80,71
3,13300,1072,1.6,0.4,81.7,3.1,51,-51,0.9,-1.1,-81,71
3,13400,1066,1.6,0.4,81.5,3.1,51,-51,0.9,-0.9,-81,72
3,13500,1060,1.8,0.4,81.2,3,51,-51,0.9,-1.2,-82,72
3,13600,1053,1.8,0.4,81,3,51,-51,0.9,-1,-83,73
3,13700,1047,1.8,0.4,80.7,3,51,-51,0.9,-1.2,-83,73
3,13800,1040,1.9,0.4,80.4,2.9,51,-51,0.9,-1.2,-84,74
3,13900,1034,1.9,0.4,80.1,2.9,50,-50,0.9,-0.9,-84,74
3,14000,1027,1.9,0.4,79.8,2.9,50,-50,0.9,-0.9,-85,75
3,14100,1020,2,0.4,79.5,2.8,50,-50,1.2,-0.9,-85,75
3,14200,1013,2.2,0.4,79.2,2.8,50,-50,0.9,-1.3,-86,75
3,14300,1006,2.2,0.4,78.9,2.8,50,-50,1.3,-1,-86,76
3,14400,998,2.3,0.4,78.5,2.7,50,-50,1,-1.3,-87,76
3,14500,991,2.3,0.4,78.2,2.7,50,-50,1.3,-1,-87,77
3,14600,983,2.5,0.4,77.8,2.7,50,-50,1,-1,-88,77
3,14700,975,2.7,0.5,77.4,2.6,50,-50,1.3,-1,-89,78
3,14800,967,2.8,0.5,77,2.6,50,-50,1,-1.3,-89,78
3,14900,959,3,0.5,76.7,2.6,50,-49,1,-1,-89,78
3,15000,950,2.9,0.5,76.2,2.5,50,-49,1,-1,-90,79
3,15100,941,3.1,0.5,75.8,2.5,50,-49,1,-1,-90,79
3,15200,932,3.2,0.5,75.4,2.5,49,-49,1.1,-1.1,-91,80
3,15300,923,3.5,0.5,74.9,2.4,49,-49,1.1,-1.4,-91,81
3,15400,913,3.6,0.5,74.4,2.4,49,-49,1.1,-1.1,-92,81
3,15500,903,4,0.5,73.9,2.4,49,-48,1.1,-1.1,-92,81
3,15600,893,4.1,0.5,73.3,2.3,48,-48,1.1,-1.1,-93,82
3,15700,882,4.3,0.6,72.7,2.3,48,-48,1.1,-1.1,-93,82
3,15800,872,4.6,0.6,72.1,2.3,48,-48,1.1,-1.5,-94,82
3,15900,858,5.3,0.6,71.5,2.2,48,-48,1.2,-1.2,-94,83
3,16000,844,6,0.7,70.7,2.2,47,-47,1.2,-1.2,-94,83
3,16100,830,6.3,0.7,69.9,2.1,47,-47,1.2,-1.2,-95,83
3,16200,815,7.1,0.7,69.1,2.1,47,-46,1.2,-1.2,-95,84
3,16300,797,8.1,0.8,68.1,2,46,-46,1.7,-1.2,-95,84
3,16400,773,10.3,1,66.9,2,45,-45,1.3,-1.3,-95,84
3,16500,752,12.9,1.1,65.4,1.9,44,-44,1.3,-1.3,-95,84
3,16600,714,23.1,1.8,63.1,1.8,43,-43,1.3,-1.3,-94,83
4,6400,1422,0.1,0.3,104,9.2,61,-61,0.3,-0.4,-45,39
4,6500,1419,0.2,0.3,104,9.1,61,-61,0.3,-0.4,-45,39
4,6600,1416,0.2,0.3,104,9,61,-61,0.3,-0.4,-46,40
4,6700,1413,0.2,0.3,103,8.8,61,-61,0.4,-0.4,-47,41
4,6800,1410,0.2,0.3,103,8.7,61,-61,0.4,-0.4,-47,41
4,6900,1407,0.2,0.3,103,8.6,61,-61,0.4,-0.4,-48,42
4,7000,1404,0.2,0.3,103,8.4,61,-61,0.5,-0.5,-49,42
4,7100,1401,0.3,0.3,103,8.3,62,-61,0.5,-0.4,-49,43
4,7200,1398,0.2,0.3,103,8.2,62,-61,0.5,-0.5,-50,44
4,7300,1395,0.2,0.3,103,8.1,62,-61,0.5,-0.4,-51,44
4,7400,1392,0.3,0.3,103,8,62,-61,0.5,-0.5,-52,45
4,7500,1389,0.3,0.3,103,7.9,62,-61,0.5,-0.5,-52,45
4,7600,1386,0.3,0.3,103,7.8,62,-62,0.4,-0.5,-53,46
4,7700,1383,0.3,0.3,103,7.7,62,-62,0.5,-0.4,-54,47
4,7800,1380,0.3,0.3,103,7.6,62,-62,0.5,-0.4,-54,47
4,7900,1377,0.3,0.3,103,7.5,62,-62,0.5,-0.4,-55,48
4,8000,1373,0.3,0.3,103,7.4,62,-62,0.4,-0.5,-56,48
4,8100,1370,0.3,0.3,103,7.3,62,-62,0.5,-0.4,-56,49
4,8200,1367,0.3,0.3,103,7.2,62,-62,0.4,-0.5,-57,50
4,8300,1364,0.3,0.3,102,7.1,62,-62,0.5,-0.5,-58,50
4,8400,1361,0.3,0.3,102,7,62,-62,0.5,-0.5,-59,51
4,8500,1358,0.3,0.3,102,6.9,62,-62,0.6,-0.4,-59,51
4,8600,1355,0.3,0.3,102,6.8,62,-62,0.6,-0.6,-60,52
4,8700,1351,0.3,0.3,102,6.8,62,-62,0.6,-0.4,-61,53
4,8800,1348,0.3,0.3,102,6.7,62,-62,0.6,-0.6,-61,53
4,8900,1345,0.4,0.3,102,6.6,62,-62,0.5,-0.6,-62,54
4,9000,1342,0.3,0.3,102,6.5,63,-62,0.5,-0.5,-63,54
4,9100,1338,0.3,0.3,102,6.4,63,-62,0.5,-0.6,-63,55
4,9200,1335,0.4,0.3,102,6.4,63,-62,0.6,-0.6,-64,56
4,9300,1332,0.4,0.3,102,6.3,63,-62,0.6,-0.6,-64,56
4,9400,1329,0.3,0.3,102,6.2,63,-62,0.6,-0.6,-65,57
4,9500,1325,0.4,0.3,102,6.2,63,-62,0.6,-0.6,-66,57
4,9600,1322,0.3,0.3,101,6.1,63,-63,0.6,-0.5,-67,58
4,9700,1319,0.4,0.3,101,6,63,-63,0.5,-0.6,-68,59
4,9800,1315,0.4,0.3,101,6,63,-63,0.6,-0.6,-68,59
4,9900,1312,0.4,0.3,101,5.9,63,-63,0.6,-0.7,-69,59
4,10000,1309,0.3,0.3,101,5.8,63,-63,0.7,-0.7,-70,60
4,10100,1305,0.5,0.3,101,5.8,63,-63,0.7,-0.7,-70,60
4,10200,1302,0.4,0.3,101,5.7,63,-63,0.7,-0.7,-71,62
4,10300,1298,0.3,0.3,101,5.7,63,-63,0.7,-0.7,-72,62
4,10400,1295,0.4,0.3,101,5.6,63,-63,0.7,-0.7,-72,63
4,10500,1292,0.5,0.3,101,5.5,63,-63,0.7,-0.7,-73,63
4,10600,1288,0.4,0.3,101,5.5,63,-63,0.7,-0.7,-74,64
4,10700,1285,0.5,0.3,100,5.4,63,-63,0.7,-0.7,-75,65
4,10800,1281,0.4,0.3,100,5.4,63,-63,0.7,-0.6,-75,65
